scene,phase,combo,miou_query,f1_query
Zen,local3,0-2-4-11-22,0.392755,0.529176
Printing_area,local3,2-3-11-21-24,0.611258,0.756257
Printing_area,local3,2-3-8-13-20,0.667717,0.798693
Zen,local3,2-14-15-16-23,0.532154,0.688732
Lunch_room,local3,1-5-13-14-21,0.395218,0.542647
Printing_area,local3,2-5-12-20-24,0.643907,0.780450
Zen,local3,2-4-11-15-18,0.432642,0.573419
Lunch_room,local3,1-5-19-21-24,0.425149,0.577228
Printing_area,local3,8-13-18-21-24,0.649183,0.775141
Zen,local3,1-2-11-15-22,0.543397,0.698528
Lunch_room,local3,1-5-19-22-24,0.420444,0.572334
Printing_area,local3,1-5-8-19-24,0.613044,0.751766
Zen,local3,1-2-15-17-23,0.527362,0.684186
Lunch_room,local3,7-12-19-21-24,0.248670,0.382148
Printing_area,local3,2-8-17-20-24,0.608534,0.752341
Zen,local3,2-18-20-22-24,0.548003,0.703142
Printing_area,local3,8-17-19-23-24,0.585456,0.726565
Lunch_room,local3,1-5-10-19-24,0.410527,0.562415
Zen,local3,2-3-11-17-22,0.482115,0.636386
Printing_area,local3,0-2-8-13-24,0.617085,0.759152
Lunch_room,local3,1-5-21-23-24,0.396646,0.542186
Zen,local3,2-15-18-22-24,0.552283,0.707684
Printing_area,local3,0-3-13-18-20,0.544923,0.691553
Lunch_room,local3,1-5-14-19-24,0.413861,0.566646
Zen,local3,2-11-13-15-22,0.463961,0.606256
Printing_area,local3,2-11-16-18-24,0.637153,0.774607
Zen,local3,10-11-18-19-23,0.557521,0.713796
Lunch_room,local3,2-5-8-9-19,0.377704,0.527400
Printing_area,local3,1-3-8-20-24,0.549391,0.703487
Zen,local3,2-10-15-18-19,0.572863,0.726125
Printing_area,local3,2-7-8-14-24,0.668746,0.799279
Lunch_room,local3,1-14-15-19-21,0.397746,0.545273
Printing_area,local3,8-13-17-19-23,0.662914,0.786214
Zen,local3,6-7-9-15-22,0.382369,0.546082
Lunch_room,local3,3-5-10-12-24,0.266687,0.402385
Printing_area,local3,2-6-7-12-20,0.625707,0.766432
Zen,local3,2-4-16-18-23,0.431874,0.569719
Lunch_room,local3,1-4-5-21-24,0.399743,0.546625
Printing_area,local3,2-3-8-13-15,0.620463,0.763244
Zen,local3,2-15-18-19-22,0.558813,0.713247
Lunch_room,local3,1-5-19-20-24,0.413570,0.567000
Printing_area,local3,2-14-15-20-24,0.656925,0.790447
Zen,local3,8-10-15-18-21,0.496640,0.653569
Printing_area,local3,2-3-8-18-22,0.561326,0.716130
Lunch_room,local3,1-5-13-19-24,0.410150,0.564528
Zen,local3,2-11-13-15-18,0.467062,0.608708
Printing_area,local3,2-13-19-20-24,0.673101,0.802070
Lunch_room,local3,4-5-19-21-24,0.298043,0.432380
Zen,local3,6-7-11-15-18,0.370020,0.532143
Printing_area,local3,8-13-19-20-24,0.685179,0.802332
Lunch_room,local3,2-11-21-22-24,0.330534,0.477390
Zen,local3,1-2-15-18-19,0.555294,0.710046
Printing_area,local3,2-8-13-15-20,0.662546,0.794555
Zen,local3,2-10-11-15-22,0.552473,0.706030
Lunch_room,local3,1-5-11-19-21,0.412598,0.564978
Printing_area,local3,0-2-13-20-24,0.642545,0.779477
Zen,local3,6-7-11-21-22,0.381541,0.544890
Printing_area,local3,2-8-10-20-24,0.619229,0.760492
Lunch_room,local3,2-5-17-19-20,0.391409,0.545129
Zen,local3,0-2-15-18-19,0.551289,0.705270
Printing_area,local3,2-4-8-11-12,0.584034,0.733295
Lunch_room,local3,5-16-19-21-24,0.389715,0.540275
Printing_area,local3,5-7-9-20-24,0.598901,0.736492
Zen,local3,0-2-4-12-22,0.395503,0.530972
Lunch_room,local3,1-9-19-22-24,0.341128,0.486085
Printing_area,local3,13-15-20-21-24,0.604128,0.739405
Zen,local3,6-7-11-15-23,0.379027,0.543799
Lunch_room,local3,1-6-9-14-21,0.381835,0.522350
Printing_area,local3,1-2-8-13-16,0.601444,0.745005
Zen,local3,2-4-15-18-21,0.462955,0.603874
Printing_area,local3,2-5-8-13-20,0.665315,0.796235
Lunch_room,local3,1-3-17-19-22,0.334961,0.483011
Zen,local3,0-2-10-11-17,0.528201,0.688263
Printing_area,local3,0-2-13-14-20,0.630559,0.770370
Lunch_room,local3,1-5-17-19-24,0.412304,0.564863
Zen,local3,0-7-11-15-22,0.507842,0.669417
Printing_area,local3,2-15-17-21-24,0.577183,0.727433
Zen,local3,6-11-19-22-24,0.339261,0.492240
Lunch_room,local3,1-3-6-19-24,0.381458,0.529981
Printing_area,restart3,1-4-8-11-21,0.549972,0.698910
Zen,local3,4-5-11-21-22,0.433581,0.570515
Lunch_room,local3,1-5-19-21-23,0.421731,0.572969
Printing_area,local3,8-11-18-20-21,0.637699,0.766701
Zen,local3,2-7-15-16-22,0.519144,0.678123
Printing_area,local3,11-12-20-21-22,0.610278,0.745395
Lunch_room,local3,3-8-13-19-21,0.252321,0.382614
Zen,local3,2-15-20-21-24,0.541728,0.699167
Printing_area,local3,0-8-11-16-18,0.626618,0.759669
Lunch_room,local3,2-5-11-19-21,0.368140,0.521033
Zen,local3,2-11-14-15-18,0.533456,0.689570
Printing_area,local3,1-5-11-18-20,0.615333,0.754694
Lunch_room,local3,1-10-14-19-21,0.323923,0.465795
Printing_area,local3,11-18-19-20-21,0.616926,0.751050
Zen,local3,2-13-15-16-22,0.479936,0.620577
Lunch_room,local3,1-5-10-21-24,0.395493,0.540289
Printing_area,local3,8-13-17-19-20,0.667751,0.789709
Zen,local3,2-9-11-18-22,0.567963,0.721592
Printing_area,local3,0-8-13-17-20,0.650775,0.776834
Zen,local3,2-7-11-18-22,0.522270,0.682416
Lunch_room,local3,1-8-21-23-24,0.391670,0.538101
Printing_area,local3,8-9-13-17-20,0.673624,0.793955
Zen,local3,7-11-15-18-22,0.474159,0.637632
Printing_area,local3,8-9-13-18-20,0.652770,0.779051
Zen,local3,4-11-16-18-22,0.415521,0.555750
Printing_area,local3,7-8-9-17-20,0.611613,0.747007
Zen,local3,2-11-18-22-24,0.570812,0.724634
Printing_area,local3,5-13-15-17-20,0.612531,0.748419
Zen,local3,2-11-18-21-22,0.560349,0.715736
Printing_area,local3,0-8-16-17-23,0.629349,0.761119
Zen,local3,2-9-11-17-18,0.532842,0.691160
Printing_area,local3,7-8-9-13-20,0.639444,0.767570
Zen,local3,2-11-14-17-18,0.541477,0.698505
Printing_area,local3,1-6-13-20-21,0.633414,0.768871
Zen,local3,2-6-15-18-22,0.435486,0.600997
Printing_area,local3,4-9-13-17-20,0.507104,0.659157
Zen,restart3,0-4-9-12-20,0.364137,0.499923
Printing_area,local3,5-13-14-17-20,0.625153,0.757703
Zen,local3,0-4-12-16-20,0.427530,0.564057
Printing_area,local3,9-13-17-18-20,0.616142,0.749984
Printing_area,local3,8-13-15-18-21,0.633745,0.763887
Zen,local3,0-3-12-16-18,0.493760,0.642080
Printing_area,local3,4-8-9-13-17,0.589475,0.731734
Zen,local3,0-2-3-12-21,0.493517,0.646204
Printing_area,local3,3-8-9-17-20,0.570160,0.714741
Zen,local3,1-12-16-18-24,0.549142,0.704104
Printing_area,local3,3-8-9-15-24,0.603847,0.742920
Zen,local3,1-4-6-12-18,0.363012,0.508088
Printing_area,local3,0-9-13-17-20,0.582033,0.722119
Zen,local3,2-5-6-16-24,0.479158,0.635996
Printing_area,local3,1-8-9-13-17,0.646214,0.777819
Zen,local3,1-3-15-16-18,0.505468,0.657926
Printing_area,local3,8-9-15-17-20,0.605189,0.741916
Zen,local3,7-12-18-21-24,0.461866,0.621026
Printing_area,local3,8-13-17-20-24,0.684921,0.801980
Zen,local3,0-1-17-18-23,0.525447,0.679870
Printing_area,local3,8-15-17-20-24,0.616042,0.750679
Zen,local3,1-14-16-18-24,0.511845,0.668297
Printing_area,local3,0-8-13-19-21,0.656885,0.781832
Printing_area,local3,11-13-17-20-24,0.635788,0.764557
Zen,local3,11-12-16-18-24,0.563792,0.717729
Printing_area,local3,3-13-17-20-24,0.636438,0.767160
Zen,local3,11-12-16-18-22,0.561687,0.716066
Printing_area,local3,13-17-20-21-24,0.627325,0.758407
Zen,local3,2-11-16-18-24,0.575816,0.727586
Printing_area,local3,8-14-16-17-24,0.646729,0.773754
Zen,local3,2-7-14-16-24,0.481145,0.641229
Printing_area,local3,5-8-11-14-20,0.627663,0.759163
Zen,local3,0-2-11-16-18,0.559767,0.713490
Printing_area,local3,12-13-17-19-20,0.641988,0.770306
Zen,local3,2-13-16-18-24,0.445115,0.585629
Printing_area,local3,7-8-13-17-24,0.630568,0.761497
Zen,local3,0-2-14-15-24,0.507655,0.666348
Printing_area,local3,8-9-11-13-17,0.651164,0.776337
Zen,local3,2-10-11-18-24,0.542873,0.698574
Printing_area,local3,8-13-17-21-24,0.656974,0.781002
Zen,local3,1-10-11-16-24,0.555449,0.710802
Printing_area,local3,6-10-11-17-24,0.604995,0.743433
Printing_area,local3,8-13-17-18-24,0.651428,0.777685
Zen,local3,2-3-4-18-22,0.371507,0.509726
Printing_area,local3,13-19-20-22-24,0.639383,0.766791
Zen,local3,1-17-18-22-24,0.500952,0.657198
Printing_area,local3,2-13-17-20-22,0.674401,0.803045
Zen,local3,2-6-11-16-18,0.438499,0.604915
Printing_area,local3,1-13-16-20-24,0.678998,0.801752
Zen,local3,11-16-18-21-24,0.517438,0.675176
Printing_area,local3,2-8-12-13-21,0.674240,0.803249
Zen,local3,1-3-6-18-24,0.405675,0.564508
Printing_area,local3,3-4-9-17-20,0.424447,0.577458
Zen,local3,11-14-16-18-24,0.523597,0.681141
Printing_area,local3,5-8-11-20-24,0.617173,0.751507
Zen,local3,2-16-18-21-24,0.520663,0.673233
Printing_area,local3,12-17-18-20-24,0.617500,0.751254
Zen,local3,2-4-11-16-18,0.441874,0.579744
Printing_area,local3,8-14-17-20-24,0.640880,0.769211
Zen,local3,7-11-15-18-24,0.470140,0.633694
Printing_area,local3,0-12-13-17-20,0.624233,0.756481
Zen,local3,1-2-7-16-18,0.539855,0.696424
Printing_area,local3,1-8-13-20-24,0.683868,0.805110
Zen,local3,2-7-16-18-23,0.505429,0.661995
Printing_area,local3,7-8-17-18-20,0.606556,0.743889
Printing_area,restart3,2-12-14-21-22,0.641932,0.779498
Zen,local3,7-11-16-18-24,0.479349,0.639108
Printing_area,local3,2-18-21-22-23,0.531664,0.688236
Zen,local3,2-7-11-16-18,0.517610,0.676902
Printing_area,local3,7-10-20-21-22,0.602204,0.738215
Zen,local3,5-14-16-18-21,0.497557,0.644939
Printing_area,local3,2-6-12-22-24,0.628065,0.767338
Zen,local3,11-13-16-18-21,0.433175,0.578881
Printing_area,local3,0-2-12-22-24,0.604423,0.748835
Zen,local3,2-7-12-15-24,0.522534,0.683812
Printing_area,local3,5-12-16-19-21,0.623908,0.757222
Zen,local3,2-4-16-18-24,0.422203,0.559915
Printing_area,local3,2-4-5-14-21,0.538811,0.693920
Zen,local3,2-5-13-16-19,0.444884,0.584989
Printing_area,local3,0-2-12-14-22,0.592299,0.739756
Zen,local3,0-2-9-18-24,0.548443,0.703195
Printing_area,local3,2-7-14-21-22,0.620969,0.763292
Zen,local3,10-11-16-18-24,0.548564,0.704290
Printing_area,local3,2-11-12-14-21,0.674716,0.803864
Zen,local3,5-11-16-18-24,0.528644,0.679772
Printing_area,local3,9-10-11-21-24,0.639543,0.768138
Printing_area,local3,12-14-16-18-21,0.628236,0.759453
Zen,local3,5-11-14-16-18,0.511117,0.662686
Printing_area,local3,4-11-14-19-21,0.564294,0.711006
Zen,local3,5-11-16-18-23,0.534517,0.685781
Printing_area,local3,2-12-13-14-23,0.663164,0.795375
Zen,local3,1-4-16-22-24,0.406121,0.544707
Printing_area,local3,2-11-12-13-14,0.671598,0.801550
Zen,local3,2-5-11-16-20,0.556077,0.710649
Printing_area,local3,5-7-11-12-21,0.613445,0.748439
Zen,local3,2-4-11-18-24,0.359651,0.492830
Printing_area,local3,2-3-11-12-14,0.630233,0.771194
Zen,local3,11-16-18-20-24,0.545228,0.701533
Printing_area,local3,2-4-11-12-21,0.576001,0.726947
Zen,local3,2-6-11-16-24,0.433622,0.600836
Printing_area,local3,2-7-8-11-12,0.677212,0.805477
Zen,local3,2-4-7-11-23,0.384493,0.519339
Printing_area,local3,2-7-8-11-14,0.673312,0.802693
Zen,local3,11-15-16-18-24,0.541661,0.699939
Printing_area,local3,1-2-8-11-17,0.583417,0.729845
Zen,restart3,3-8-9-13-24,0.267995,0.398728
Printing_area,local3,2-7-11-12-22,0.646979,0.782747
Zen,local3,3-4-15-19-24,0.326226,0.465940
Printing_area,local3,2-7-8-9-11,0.652572,0.786315
Printing_area,local3,3-7-8-11-19,0.607937,0.746882
Zen,local3,3-8-15-18-19,0.447146,0.602044
Printing_area,local3,7-8-11-12-21,0.656234,0.780728
Zen,local3,3-8-15-18-23,0.454040,0.607790
Printing_area,local3,2-8-11-12-17,0.679673,0.806848
Zen,local3,2-3-8-11-21,0.489154,0.644033
Printing_area,local3,6-8-11-20-24,0.613201,0.749883
Zen,local3,0-8-11-21-24,0.505841,0.665775
Printing_area,local3,2-11-17-18-24,0.615018,0.757844
Zen,local3,0-8-13-21-24,0.441084,0.583023
Printing_area,local3,8-12-13-17-20,0.657618,0.782481
Zen,local3,0-4-8-11-24,0.337627,0.471409
Printing_area,local3,4-8-11-12-14,0.603889,0.742305
Zen,local3,0-13-17-18-24,0.470519,0.609410
Printing_area,local3,2-7-8-12-14,0.664507,0.796319
Zen,local3,0-8-11-14-24,0.487497,0.647501
Printing_area,local3,2-11-16-23-24,0.651250,0.786091
Zen,local3,0-8-19-21-24,0.503341,0.661883
Printing_area,local3,2-9-11-12-17,0.645902,0.781531
Zen,local3,0-1-8-11-21,0.516465,0.677230
Printing_area,local3,5-8-11-12-17,0.624792,0.757842
Printing_area,local3,8-11-12-14-17,0.661988,0.784578
Zen,local3,0-8-11-12-17,0.511527,0.670568
Printing_area,local3,2-8-10-14-20,0.687444,0.812538
Zen,local3,0-1-8-11-20,0.527005,0.687143
Printing_area,local3,4-9-10-20-21,0.522044,0.674290
Zen,local3,1-2-5-8-23,0.552360,0.708548
Printing_area,local3,2-5-10-14-20,0.632227,0.770993
Zen,local3,1-4-5-8-23,0.357580,0.491602
Printing_area,local3,1-7-10-11-20,0.610065,0.748988
Zen,local3,1-5-17-18-24,0.500802,0.653632
Printing_area,local3,0-8-10-20-23,0.593976,0.734710
Zen,local3,5-8-12-17-23,0.485501,0.637110
Printing_area,local3,2-8-14-15-20,0.662418,0.794205
Zen,local3,1-2-8-12-23,0.552733,0.708024
Printing_area,local3,4-9-14-19-20,0.491611,0.646951
Zen,local3,1-8-11-13-23,0.388120,0.530452
Printing_area,local3,1-8-13-14-20,0.681387,0.802530
Zen,local3,1-4-5-12-23,0.385679,0.520825
Printing_area,local3,2-8-14-16-24,0.685941,0.811179
Zen,local3,1-8-9-18-23,0.514612,0.673977
Printing_area,local3,2-8-10-14-21,0.686861,0.812224
Printing_area,local3,2-8-10-14-17,0.666502,0.797405
Zen,local3,1-2-12-18-23,0.567824,0.720165
Printing_area,local3,0-8-10-14-20,0.640391,0.769471
Zen,local3,1-2-12-18-24,0.560111,0.713789
Printing_area,local3,5-10-11-14-20,0.614617,0.748248
Zen,local3,8-12-17-18-19,0.480030,0.634458
Printing_area,local3,2-7-8-14-20,0.661011,0.793744
Zen,local3,1-2-18-20-23,0.560952,0.714098
Printing_area,local3,2-6-10-12-24,0.618556,0.759710
Zen,local3,1-2-17-19-22,0.518617,0.677740
Printing_area,restart3,1-5-8-22-23,0.623294,0.760910
Zen,local3,1-2-9-12-23,0.530858,0.686046
Printing_area,local3,1-8-17-22-23,0.637414,0.771965
Zen,local3,7-12-15-18-23,0.477529,0.637940
Printing_area,local3,6-7-8-17-22,0.599951,0.740081
Zen,local3,1-12-17-18-23,0.534167,0.690437
Printing_area,local3,1-7-12-17-23,0.589487,0.734413
Zen,local3,2-7-10-12-14,0.509586,0.670470
Printing_area,local3,3-4-5-17-22,0.485464,0.638515
Zen,local3,1-2-18-23-24,0.557032,0.710993
Printing_area,local3,4-12-13-17-23,0.578128,0.723446
Zen,local3,1-2-10-12-23,0.542676,0.696082
Printing_area,local3,13-15-16-17-22,0.607902,0.743714
Printing_area,local3,1-8-22-23-24,0.647849,0.779663
Zen,local3,1-11-12-22-23,0.564294,0.717678
Printing_area,local3,1-8-13-22-24,0.681471,0.802919
Zen,local3,0-2-18-20-23,0.555429,0.709707
Printing_area,local3,1-9-22-23-24,0.587980,0.732769
Zen,local3,1-2-12-18-19,0.570574,0.723222
Printing_area,local3,1-8-13-14-24,0.684595,0.804290
Zen,local3,1-2-4-12-18,0.402248,0.535967
Printing_area,local3,1-7-8-13-14,0.611219,0.750439
Zen,local3,1-2-12-16-18,0.574973,0.726928
Printing_area,local3,2-7-8-16-24,0.649278,0.784543
Zen,local3,1-2-12-16-17,0.556778,0.711451
Printing_area,local3,2-8-10-14-24,0.703771,0.824266
Zen,local3,0-1-2-12-18,0.555561,0.710612
Printing_area,local3,2-8-10-14-22,0.680079,0.807077
Zen,local3,0-1-2-16-18,0.550386,0.704521
Printing_area,local3,2-8-12-14-24,0.703132,0.824073
Zen,local3,10-11-16-18-20,0.565123,0.718361
Printing_area,local3,2-8-10-23-24,0.601878,0.746878
Printing_area,local3,2-7-10-19-24,0.623937,0.765440
Zen,local3,1-9-14-18-20,0.504756,0.663061
Printing_area,local3,1-2-5-10-24,0.577438,0.727968
Zen,local3,1-2-12-13-18,0.429922,0.567451
Printing_area,local3,2-10-14-20-24,0.672667,0.801857
Zen,local3,1-2-12-15-18,0.554365,0.707899
Printing_area,local3,1-2-8-10-24,0.592601,0.740549
Zen,local3,1-4-12-16-18,0.417936,0.557047
Printing_area,local3,2-11-13-14-20,0.663430,0.795090
Zen,local3,1-2-5-6-20,0.510049,0.669057
Printing_area,local3,5-8-10-20-24,0.601072,0.738535
Zen,local3,1-2-3-4-18,0.390510,0.525480
Printing_area,local3,5-8-14-21-24,0.628354,0.759518
Zen,local3,5-7-12-16-18,0.504811,0.654724
Printing_area,local3,5-6-8-20-24,0.591397,0.732776
Zen,local3,1-3-7-9-18,0.458668,0.614572
Printing_area,local3,3-8-10-14-24,0.649007,0.777346
Zen,restart3,0-1-4-18-22,0.374169,0.506155
Printing_area,local3,0-2-4-8-20,0.472703,0.627088
Zen,local3,1-4-8-14-18,0.415385,0.562834
Printing_area,local3,1-2-8-10-14,0.618554,0.760428
Printing_area,local3,8-9-10-14-19,0.665478,0.786791
Zen,local3,2-4-11-14-17,0.422924,0.570634
Printing_area,local3,2-8-10-14-23,0.677008,0.805110
Zen,local3,3-4-11-14-17,0.340258,0.484121
Printing_area,local3,5-8-14-17-24,0.617000,0.751785
Zen,local3,2-4-14-16-22,0.462486,0.608510
Printing_area,local3,2-4-8-10-14,0.587833,0.735975
Zen,local3,6-14-16-17-20,0.385563,0.549672
Printing_area,local3,2-10-14-19-20,0.699703,0.821603
Zen,local3,14-17-19-21-22,0.481987,0.642331
Printing_area,local3,2-8-10-17-24,0.613539,0.756094
Zen,local3,9-14-17-21-22,0.460551,0.625706
Printing_area,local3,2-10-14-23-24,0.639432,0.776493
Zen,local3,14-15-21-22-24,0.504407,0.663783
Printing_area,local3,2-10-14-19-24,0.700392,0.822107
Zen,local3,6-11-15-19-24,0.397306,0.562648
Printing_area,local3,2-3-11-14-24,0.658370,0.792548
Zen,local3,8-14-15-21-24,0.469310,0.625541
Printing_area,local3,3-10-14-17-24,0.595658,0.735494
Zen,local3,0-1-4-15-22,0.416323,0.556011
Printing_area,local3,10-11-13-18-24,0.622259,0.753223
Printing_area,local3,2-10-14-22-24,0.632130,0.770742
Zen,local3,6-9-14-22-24,0.405737,0.572080
Printing_area,local3,0-2-8-14-24,0.609427,0.753253
Zen,local3,10-15-17-22-24,0.487893,0.651673
Printing_area,local3,2-9-10-23-24,0.571497,0.720029
Zen,local3,7-15-17-21-22,0.444140,0.605350
Printing_area,local3,2-7-10-14-22,0.626434,0.767187
Zen,local3,1-14-15-22-24,0.499502,0.656555
Printing_area,local3,8-10-18-19-22,0.627041,0.758491
Zen,local3,14-15-21-22-23,0.518612,0.676123
Printing_area,local3,2-10-14-18-24,0.636899,0.774124
Zen,local3,2-3-22-23-24,0.461696,0.617508
Printing_area,local3,8-10-12-14-24,0.673757,0.794035
Zen,local3,14-15-20-21-23,0.522094,0.679655
Printing_area,local3,0-1-2-13-24,0.501256,0.650671
Zen,local3,14-15-20-21-24,0.510980,0.670098
Printing_area,local3,6-10-13-15-24,0.607750,0.744903
Zen,local3,13-14-15-16-23,0.489053,0.635407
Printing_area,local3,2-8-14-17-24,0.654567,0.788156
Printing_area,local3,2-8-14-18-24,0.648288,0.783035
Zen,local3,5-14-15-21-23,0.512725,0.663790
Printing_area,restart3,2-5-12-15-16,0.617337,0.760312
Zen,local3,9-14-20-21-23,0.504071,0.664226
Printing_area,local3,2-5-15-16-17,0.591373,0.740011
Zen,local3,14-15-18-21-23,0.521406,0.678120
Printing_area,local3,2-5-11-15-16,0.617040,0.759892
Zen,local3,5-12-15-21-23,0.531079,0.683836
Printing_area,local3,1-2-5-12-15,0.568854,0.720485
Zen,local3,5-13-15-21-23,0.471790,0.608020
Printing_area,local3,5-12-15-16-18,0.608576,0.746111
Zen,local3,5-8-9-15-21,0.507712,0.659713
Printing_area,local3,2-5-8-13-21,0.651537,0.785987
Zen,local3,10-15-21-23-24,0.540820,0.699242
Printing_area,local3,5-8-13-18-20,0.636377,0.767062
Zen,local3,11-12-15-23-24,0.558439,0.711357
Printing_area,local3,1-2-5-8-22,0.599147,0.744984
Zen,local3,6-11-15-23-24,0.408734,0.575174
Printing_area,local3,2-10-13-14-24,0.661380,0.793546
Zen,local3,7-12-15-20-23,0.487938,0.652759
Printing_area,local3,2-8-12-13-14,0.689287,0.814256
Printing_area,local3,8-12-13-14-17,0.659822,0.783452
Zen,local3,0-12-15-23-24,0.551066,0.706216
Printing_area,local3,8-10-12-13-14,0.660688,0.785185
Zen,local3,11-12-18-21-24,0.528812,0.687751
Printing_area,local3,0-2-7-11-14,0.553272,0.706564
Zen,local3,11-12-16-21-23,0.568111,0.721761
Printing_area,local3,6-8-12-13-14,0.626962,0.759461
Zen,local3,3-11-12-15-21,0.429870,0.588580
Printing_area,local3,0-2-8-13-14,0.593624,0.739639
Zen,local3,5-11-12-16-21,0.533474,0.686208
Printing_area,local3,3-13-14-21-24,0.612955,0.749025
Zen,local3,12-13-16-21-23,0.467489,0.607856
Printing_area,local3,2-6-8-12-14,0.636006,0.773899
Zen,local3,7-10-12-16-22,0.482630,0.645019
Printing_area,local3,2-12-13-14-22,0.657496,0.791114
Zen,local3,7-10-11-12-13,0.358888,0.505533
Printing_area,local3,2-6-8-13-14,0.642023,0.778515
Zen,local3,1-10-16-21-23,0.553589,0.709960
Printing_area,local3,2-6-8-12-19,0.619953,0.761448
Printing_area,local3,0-8-11-14-19,0.641322,0.770725
Zen,local3,0-3-10-11-12,0.436907,0.594888
Printing_area,local3,1-2-8-11-13,0.616554,0.758445
Zen,local3,6-11-15-19-21,0.399855,0.565319
Printing_area,local3,2-7-8-13-14,0.650513,0.785615
Zen,local3,7-11-13-22-23,0.369264,0.514671
Printing_area,local3,8-12-13-14-23,0.662182,0.785490
Zen,local3,1-6-11-14-23,0.458876,0.622920
Printing_area,local3,2-3-12-13-14,0.620743,0.763375
Zen,local3,5-8-11-16-21,0.510355,0.661536
Printing_area,local3,1-2-4-10-14,0.515516,0.664675
Zen,local3,3-13-16-21-23,0.420895,0.567458
Printing_area,local3,2-8-12-13-15,0.670675,0.800751
Zen,local3,10-12-16-19-21,0.544716,0.702403
Printing_area,local3,8-13-14-21-23,0.652881,0.778297
Zen,local3,0-11-12-21-23,0.556991,0.712159
Printing_area,local3,2-12-13-14-21,0.659005,0.792353
Zen,local3,3-4-11-12-23,0.300823,0.431093
Printing_area,local3,1-2-8-12-15,0.591045,0.738404
Printing_area,local3,2-12-13-14-20,0.671454,0.801434
Zen,local3,11-12-16-17-23,0.552176,0.707634
Printing_area,local3,2-8-11-12-14,0.711467,0.829651
Zen,restart3,3-10-12-15-21,0.435478,0.595449
Printing_area,local3,8-12-14-15-22,0.647605,0.773745
Zen,local3,5-10-12-15-21,0.530926,0.685586
Printing_area,local3,12-14-17-22-24,0.629763,0.760235
Zen,local3,10-12-15-17-21,0.525327,0.685806
Printing_area,local3,1-12-14-16-17,0.643989,0.776163
